re_id;re_cu_id;re_date;re_amount;re_modeofpayment;re_checknumber;re_bank
1655;2608;13/08/2003 21:01;18793;176IS0V179UWI22;69346;SP55-6710-1211-7197
1656;2001;30/05/2002 19:55;45717;2U0YXGD6LBFVZZP;1529;AA08-5467-0189-0684
1657;2018;18/04/2005 4:57;20157;S210U4OODVJD9J0;99633;BI71-9397-0765-5691
1658;2524;5/03/2002 8:22;42558;DB3A4MZKTZWHKZ1;38615;NG10-2965-3496-2715
1659;1614;25/01/2002 14:55;31762;JE4F015X6CL1X0X;47206;QB03-3249-2650-5027
1660;2329;23/03/2002 13:52;38391;BRHOWFB63H7V774;37160;HD63-8829-5081-1628
1661;2422;22/07/2006 6:35;38124;TBTUFLNB653S1XM;4381;FP07-6766-7739-3044
1662;1799;10/12/2010 5:47;11154;1U5SIDC43XCJUAP;15340;EA76-9244-8705-6522
1663;110;19/10/2004 0:51;17055;878M63MP45HQCI5;29506;OH72-2675-3205-3187
1664;2317;19/04/2010 22:15;36897;UETD1BVFYPRH93H;95319;FG90-3575-2367-9406
1665;1511;29/01/2008 2:24;6307;F4KTP0MY7GOCWLS;70498;SV45-9024-5530-8129
1666;639;23/02/2006 20:44;8597;S6OGGCYWCSNGB4G;62923;BB18-8247-0854-4523
1667;1888;NULL;14103;OLA7YBFTRV5LMIJ;95779;NC68-7702-6567-2661
1668;604;25/01/2006 23:15;30447;X6P2F1F36NHXD6M;90777;TS46-5546-5559-5010
1669;2544;13/11/2002 7:48;20067;ZNOAAKMGRVOL6C9;3147;KN32-7119-2873-1141
1670;2618;28/03/2007 4:49;45453;89I5FELM671AUIF;8540;QO10-7676-0232-0498
1671;2354;1/04/2005 3:12;12694;82LZU92DK8AJCTX;41717;FT27-6738-9279-2179
1672;1259;16/01/2010 8:33;5672;DNO3NHNK2133IBM;59660;KH15-1407-2848-8331
1673;92;17/07/2006 18:51;13704;F3D3RAZZ75L631A;91532;LU19-2382-9884-0134
1674;2507;11/10/2006 1:02;13846;98X6TBXRE1WT5YU;10279;GC63-1038-8594-0688
1675;1782;24/11/2007 6:26;41973;L149GU23OPWHWHH;2541;FO39-3982-6617-4521
1676;2599;6/12/2003 6:06;31641;RRTAEGF35MOPD5T;24462;OJ03-9994-5105-3377
1677;2447;7/09/2002 19:05;6592;BCK1X0VF6TH4FGU;27391;NP19-7960-7661-2673
1678;2254;13/05/2002 9:33;22158;JW2D5KT5L03U5CP;3395;VU04-1301-3308-9302
1679;309;25/12/2006 20:17;27229;VN6JWF3QWD3KYBN;97672;IJ84-3717-4177-1465
1680;2626;28/11/2007 7:57;47664;RQ6H3F3RIFGWW19;87220;PX33-3932-1944-2978
1681;951;9/12/2002 12:25;9714;4Y8SAB04SCHRG96;21723;YL91-0389-6374-4079
1682;1061;17/09/2004 0:06;NULL;CF3F58EFJE0HZ7T;62970;UL21-3594-7064-4233
1683;1448;20/02/2002 17:59;45433;49GZ2VEGQ2ORXCA;52937;NJ46-9678-8719-6006
1684;460;10/09/2007 4:25;43830;85JHXUOWKT9VAI4;11704;WK93-9208-6220-7543
1685;1630;14/03/2010 7:05;44595;IMM6S67H0NP3JMH;75248;EP82-4481-7769-5279
1686;2293;17/09/2008 6:51;25724;4R9TOBX9LKF9MJ5;40777;TA25-9084-2978-0055
1687;1981;22/04/2010 20:12;48338;X39BQ4G1X1HA5KD;8972;FR85-1322-4445-5765
1688;911;28/06/2003 23:11;6626;B2RJ9BW7PDL8QYU;52721;YS48-1042-4653-3018
1689;2640;1/06/2003 18:10;9121;HH6FD6GZA7VMTM4;4971;QF84-2552-9329-4679
1690;892;29/09/2007 20:30;7848;6IYJSMXL61LDI7B;81734;TA98-2617-7734-6369
1691;2189;30/07/2005 21:36;44902;70TNEXJ4MR82FAD;32432;YY42-3093-8382-8630
1692;2190;26/10/2007 2:18;4713;8K27ZAOUKK8CL3H;77593;JO26-4683-0880-4558
1693;575;11/03/2007 0:58;44017;WWFTTHM8ZTX1EV6;54845;FK84-2577-8654-2548
1694;2512;2/10/2004 10:01;5927;NI4X530WCY2TP6J;75413;DZ74-1940-2211-3242
1695;2609;4/08/2006 10:35;22430;955JVKARYT85DNG;67879;CQ12-6319-9004-0941
1696;848;23/01/2006 17:36;20854;DCO3YJWTWIHUESJ;16423;HQ63-2693-6403-6284
1697;2316;29/03/2006 15:14;29230;AFR8PN027CZCVUJ;81965;GD22-7523-1380-4883
1698;2053;24/12/2005 0:56;25369;IDFDHFJQ9CMC3GD;51102;GQ26-0247-6004-4135
1699;1371;22/01/2008 5:21;46104;AEUYW7ZQBLVMKKX;13656;SA50-3113-1905-0516
1700;1723;1/10/2007 23:18;30649;ZSB0D5BVV0ZC0NZ;31817;UO53-5507-8555-7577
1701;1112;27/06/2008 2:04;40530;ZT2GZLSBDP2WKX6;19897;HK40-9335-9894-0648
1702;236;25/12/2008 0:19;41163;EKDB4DS43Z2V7NP;53076;CQ24-9420-8141-0375
1703;2552;6/04/2010 4:08;33674;M3MRHH2E00MN3FB;10006;RE86-1378-9517-2650
1704;1355;13/08/2005 3:19;40711;UAXFANML0XCZIW3;15516;CN06-3993-3344-3788
1705;2298;31/01/2005 21:30;9853;ZE9GAF7XIYB4Q51;95958;OE96-3786-4256-8917
1706;2457;21/11/2008 23:18;42272;O51XQ9DYH0QJ52W;16445;TN61-3788-2853-1019
1707;2037;21/10/2005 12:49;33800;XWNO5UMF30XBCIV;56345;ER80-7858-0676-3550
1708;2012;1/03/2009 20:23;3559;VOBDV5ZQ0AYAONS;63734;ZW14-3679-7158-7095
1709;1668;30/11/2008 7:08;48304;277UHCITIMUQC1L;83569;HZ22-6275-9328-6684
1710;1647;25/02/2006 13:57;28120;5VNGRI8RWXOVVCQ;90329;VX24-8354-5068-9226
1711;1793;7/12/2002 1:55;37153;8H95A0DJ5HU8B9E;69486;ZJ88-0413-0740-9758
1712;2205;18/01/2002 10:22;39124;O04TZBOJZGYJONX;97444;FB42-9064-8685-4688
1713;1934;23/04/2009 8:40;48000;VEHUSGO5H4A9OZF;87064;LC42-8304-7573-4581
1714;1860;7/04/2005 0:25;15329;JP6V8XFXTP6U1UU;76137;LY20-5051-0079-9030
1715;2688;16/02/2010 2:29;34099;KPDWSJ57CYBU0FV;64724;RZ01-1800-7391-2252
1716;651;5/07/2008 13:45;28677;0B0YG1WYYK12AT3;23627;MI64-4745-0879-1953
1717;721;1/06/2006 12:36;42692;ARPYMIUZJYJ9LLW;38684;NB37-7767-8316-4617
1718;1604;2/04/2005 1:21;17325;U6UQTV2ISEY7I3X;13948;NN75-2313-9092-3716
1719;2543;6/08/2005 17:46;22460;VOK8QWDHH0EHIND;13504;VU14-3572-5095-6265
1720;1801;3/08/2003 15:24;11173;NN84ZDTEP667KMG;93291;MM82-3809-1167-5059
1721;2417;7/10/2008 6:11;7970;10EW0ONXTC8TGK0;16202;LB30-7874-1633-3249
1722;1698;28/08/2004 21:33;1971;1KJVUSJHV6IJQ5W;36052;QI48-8611-5404-4226
1723;2506;27/08/2004 5:05;4981;KYFH8GDZZABN50X;69251;JL95-3418-9287-9168
1724;1045;13/02/2006 11:18;22598;60603LM9HW0T547;52650;OI52-9089-2628-4304
1725;2653;29/08/2003 7:13;25166;FD8I5JWK7KVJHWC;81842;YI52-6851-7871-3204
1726;2500;NULL;40740;9EDPZWRYB6ZBGJT;23656;IX75-8247-4969-9912
1727;2556;6/06/2008 0:54;18678;3N7RREZM4LSIP2S;41170;IU47-7000-9864-8668
1728;2651;8/11/2004 7:34;49745;J4KRQHOIMA6YJK4;15094;BK38-1343-2101-2701
1729;1198;16/10/2003 8:50;41275;R0GTOL4UFQLD489;94184;KR51-5613-3623-1935
1730;2281;9/03/2002 14:26;42992;EERBY15MZO5G703;46601;RU66-2668-6367-8726
1731;2595;1/11/2003 12:49;12743;G3RPLYWY0PCZVAE;39462;HZ84-7508-6578-8432
1732;2193;7/09/2008 14:51;6271;1XK5STQPVTTZFNN;90250;MM73-6431-9938-7285
1733;2533;14/09/2007 18:09;10489;N2W0GJNFHTA8P5R;28143;OZ08-8792-3684-1111
1734;1903;21/04/2005 4:11;41509;ARFAFXQND2US4XJ;19724;SR65-0902-7995-6467
1735;1858;25/03/2010 20:59;36699;2XCSDDWH94NZJH0;13970;KY53-3861-4982-3358
1736;2418;2/06/2010 5:53;6500;24ON7DYPB9NEPVA;13004;WA66-9946-3237-1287
1737;1727;14/12/2004 12:05;26041;AX6RTYBXVY1BAR4;75319;MB30-2431-9059-9663
1738;2333;12/06/2005 19:58;4721;24P08V5PYMG3PIS;24316;DM06-5020-0739-2677
1739;1362;10/07/2007 14:39;33976;T3PLA8W4TQS9BNF;79319;DO42-8415-3135-2356
1740;539;9/08/2004 6:54;2323;5RBK6ACESHS7H77;30574;CB83-9260-6309-6477
1741;2213;23/04/2003 7:47;41924;5NH61ILU8L7H2VD;82024;BM75-3103-1104-5958
1742;2710;27/11/2004 18:01;44778;6VYY777IQASTFPM;91317;NN77-6669-8805-0715
1743;2563;21/02/2003 23:49;8322;IG3O68JM6HCK3UC;19939;QT52-4904-9359-0767
1744;2465;28/07/2005 16:02;31002;3I0L995YFYFRQRE;30740;IK22-8142-2187-1432
1745;171;NULL;20696;ZLYLSO4YCBSPVNE;69497;PM95-6409-8533-2095
1746;2363;5/04/2008 4:12;5777;YVPXO0B9B587SSW;50142;PF61-1982-4879-2742
1747;1949;24/10/2006 18:34;6714;2TLIWQ4ED29YGF2;39962;LG36-4094-6802-2484
1748;982;13/07/2005 11:14;28687;JJSU1HUY9OAMGX5;25259;ER36-4503-2019-2407
1749;1075;3/07/2009 17:37;21829;EEM11W07QAKMRDT;19063;YV80-6092-8225-9090
1750;2335;5/12/2003 0:33;43754;2FN8Z2CLZM87GIY;14296;NULL
1751;383;16/08/2005 7:31;28163;WPJ2T1QMJL3QX77;30496;XE47-2909-6528-5687
1752;749;28/01/2009 20:50;11905;VEK09WKC102FOSR;67729;AB38-4124-7306-4284
1753;2208;24/08/2010 5:00;2908;C4Q1TQ21O0PEYLO;96821;ZH27-7443-2081-0998
1754;733;28/12/2002 13:52;34931;ECB1XX6Z471SYBY;81057;TO91-1314-3307-1097
1755;861;20/05/2002 7:10;22679;TUETH525BJC876D;39662;WB43-5932-5327-2575
1756;2319;21/06/2006 13:57;38559;CA0CHQAFXQXMPA2;54353;HY96-3088-1085-5805
1757;2416;24/12/2009 17:06;36182;2YK47VB996PELXS;2958;TE70-0894-1650-4632
1758;1927;30/10/2005 4:30;11075;TLFOAL93JZVQ8FF;18006;NJ42-2467-9657-2603
1759;835;30/04/2006 19:14;15545;HZ69L98GZR2B0WU;59271;YK94-4811-3528-2748
1760;2062;21/02/2006 16:50;19114;YZT3UD2GPHK80K1;37276;GR29-2020-9659-5707
1761;2398;16/12/2003 20:06;23594;QOXMRJCKDZPJJX2;NULL;PR51-9598-4967-7531
1762;2572;27/08/2007 20:36;NULL;5VS8MB63WPJ4P0G;9497;XC49-8579-0660-6863
1763;2269;14/01/2006 15:43;34055;Q8LCY78FN8QVNJX;64361;HE46-2272-6865-1171
1764;1774;7/01/2004 3:58;12285;EW24SS7EHTP1Z8V;43393;EX43-6316-8369-0275
1765;1819;24/12/2008 5:56;5312;IBSACQOXMDLDLBG;62201;AS37-4656-1512-9385
1766;2325;30/01/2007 18:18;15376;SSPSXBMX07U5I7F;47391;QP85-6008-5611-0502
1767;2099;18/06/2008 23:06;30881;DDCCQMEO85IF7US;83524;PZ67-6019-0340-5187
1768;227;24/03/2006 7:46;28635;DC86I2G7PU95WJE;62143;MV58-0288-2206-1750
1769;2737;29/09/2007 6:10;6491;X6Z8Y4M5E0KRT6Q;39732;YX53-1653-5011-0955
1770;2480;28/01/2010 11:40;28630;ENR5Y9WBW5MWD9S;4440;GD70-4534-6659-0429
1771;2454;4/11/2005 18:31;27599;Q2H1UK89Q3SHIOD;40815;HL72-4318-5167-7336
1772;2120;5/03/2007 14:23;2636;42Q8R9HO9OBTHPS;26277;GY84-2105-5196-9849
1773;2016;23/01/2005 17:47;37970;8V0QPPCUEIEUGES;42852;FO04-1520-3505-8732
1774;979;21/11/2009 21:57;33349;R4RAIJWHLTR59FS;72807;BI00-1775-6903-7060
1775;1943;24/08/2002 18:27;20137;AN9NONTEQWU9UM7;51459;UL16-1610-6912-0410
1776;2223;16/04/2004 9:59;19249;W32CYIMPYJ5WX7K;4218;LM65-1107-1529-8389
1777;827;4/09/2009 21:22;13193;PDJT55K4BCKLPNM;95702;RN99-1276-0839-4180
1778;1393;17/08/2007 6:22;43650;LX96CF2S0JO4HXH;95188;BI54-3910-0679-7620
1779;437;31/01/2010 5:30;23980;CUJG2EOQJY1LX1Z;84236;IC17-9042-9662-4598
1780;1158;24/05/2007 0:52;1902;W7AZXEMABRSMHFM;43375;PN91-9174-9572-3693
1781;1940;21/04/2010 16:43;19388;V19V35V68JMEEHV;56767;SX19-7921-1675-1539
1782;2606;14/02/2009 19:58;34025;JD79MHLX795BL29;62346;QT90-9918-4286-8132
1783;2438;3/12/2009 7:16;39991;BNPWR47RB3RER7W;36011;NJ88-6210-4901-1937
1784;2676;6/12/2002 7:00;27916;WT237CRDFCNT0KL;6236;CG73-9234-7813-1183
1785;2082;1/03/2009 1:19;47521;9I3QRY7F5GYJQ65;47846;YT03-4662-4140-0426
1786;2437;8/02/2004 17:36;14828;DBFS05WYWCGFGER;12935;UR61-7007-4315-7004
1787;2388;9/03/2004 7:49;837;IK48452XLNYQE8N;93782;SE27-2807-6610-3187
1788;1690;12/09/2007 0:58;3362;6OFO4S54M5TFHSY;74759;ON07-5234-2305-4424
1789;2751;28/04/2007 10:58;25558;P6051WU79H7D65J;82216;ZA76-4039-7016-2947
1790;2165;30/10/2009 14:14;18829;O88SY3MQE0MZCMG;2021;TH42-5096-2355-2021
1791;1712;2/04/2002 3:52;48141;P7187H6AT7EMKSX;51592;ZL43-8314-7627-3498
1792;2519;4/08/2006 1:22;20319;L5Q9J5SMJAQ19VV;60142;LG56-1699-5378-9916
1793;2359;15/08/2009 16:51;14965;1ENZ4BG61XZQO05;42466;UF47-8186-2251-9637
1794;1483;21/04/2010 3:07;39177;35D7V69JFEOXR50;68786;EO22-8144-1260-1913
1795;2614;25/07/2005 18:32;14861;CRK65YCAOK8L61X;10512;CH21-6802-9056-1489
1796;80;13/12/2007 10:18;28729;54Y4IORV54JPMJF;56183;ME09-1676-4102-9022
1797;2742;7/04/2008 16:03;7869;X1EXFZG4S3IBYNC;7139;IF22-4794-3661-2135
1798;2168;22/11/2002 14:02;32492;G5SN7VENZP10ENN;73047;HP49-3223-6519-7787
1799;2366;27/02/2005 17:52;3010;4CO5N046NTCF5FW;43585;UE05-1678-7106-8250
1800;858;27/06/2009 21:44;15625;R68HRRO1MRXPYGQ;26518;SC70-1544-7254-3402
1801;NULL;17/10/2010 5:06;39816;FE6MY7QG0LZEJZH;95789;OM94-3394-6400-3599
1802;390;3/08/2002 10:47;27142;TJ98E5CCNNIW2E8;65936;GM99-2548-8015-7538
1803;655;14/10/2008 5:03;223;270R8AIJFSH5SAH;3971;OX18-3608-2330-0451
1804;2443;5/06/2010 5:57;56;9CWE7HQ91UYBOTD;36306;KQ83-4059-1965-8008
1805;1809;29/01/2009 6:02;44230;DSBCZPCI0PSMO7K;77085;MZ56-5870-7412-2458
1806;2005;12/06/2009 17:07;41118;5VMQIT0LGQQEB7U;58893;LZ14-4924-2896-3708
1807;1947;6/01/2006 3:02;40194;EVRZZ5NJ0DEHO4L;28448;VV35-2956-0300-3221
1808;2527;3/10/2002 7:03;28556;9L5T7N3KSPV8ZX6;51667;NS45-6896-9251-7801
1809;313;6/05/2002 19:25;32772;U77TFKE072P4EIW;44528;RT14-6695-7421-9936
1810;1748;1/02/2009 21:10;15681;5V4Q11ERS779AEK;98981;QY11-8063-0889-2030
1811;738;16/10/2007 16:34;9486;6LNHWSFO65L4XY5;48028;ZE28-0288-4908-0347
1812;579;10/05/2004 10:44;44909;SI34TGRSSG08D5Q;955;IE65-1069-6867-8218
1813;1945;28/09/2006 23:00;12201;IMXTUFGCGGJWFAT;89825;TM58-1416-2660-5288
1814;1164;7/12/2009 18:21;9173;1XGRAF9QUUOGR7B;20983;GX80-0621-9756-1650
1815;1794;2/11/2006 0:07;46157;FSLB0CED1QNCWUC;12970;LH32-7239-0555-6840
1816;2718;31/10/2005 0:07;35090;N66FOYI2D7Y0Q0L;43719;ZN28-3845-7686-4742
1817;2301;23/09/2008 13:19;33604;4IHNOITOJ2PKSWU;3286;XE91-0548-0747-1494
1818;2692;9/02/2005 8:43;6139;H6SK0WCGAIXTEEM;28923;XJ29-9110-7403-3692
1819;2030;7/11/2005 2:39;14765;5E8EDPT4DIWL8YA;36336;ZT78-8933-8007-6231
1820;2440;16/11/2006 12:20;40484;CYIK708851C6K0A;25490;GV22-4088-2086-5131
1821;2722;23/11/2004 10:29;14539;GOEDOGMSCO7HZQ7;83041;VT94-5564-0979-4594
1822;2002;8/10/2002 22:07;27518;NULL;56981;OM69-1110-9240-2738
1823;1278;25/11/2009 20:47;3076;7GGFV2T46Z8CCNK;23426;EK10-7005-7122-3594
1824;1676;28/11/2008 15:56;37662;8R5KJXSWCQ7JTQ8;18803;MI06-8118-5530-4894
1825;2433;29/10/2009 7:48;30490;T0Y4JU8DU96O7AF;10769;BO21-7892-4960-0488
1826;2220;2/04/2010 17:08;7280;3U98LMSANK25UAB;50279;XS15-2586-9347-8510
1827;2346;19/07/2008 21:32;37671;RUICOGTDIRQ9Q4O;67677;HO15-9544-5218-1525
1828;1157;4/10/2005 14:39;48794;AHFYH0T67OGZR2I;94410;BR46-3819-7561-0012
1829;1151;30/04/2006 3:24;18487;YRXDR31N0VPTWJJ;60898;KD41-9179-4928-6946
1830;999;11/09/2005 8:08;41409;V0VDVCXR1C4ZZUL;68962;HO86-6105-3265-0403
1831;2253;8/01/2007 17:55;11380;96BZ6BB6GRYMAZ9;48753;MY26-2830-6315-5472
1832;2795;14/10/2008 7:19;30701;5W3R75OLT6CFZ1N;95415;RK16-3264-2086-5913
1833;1642;19/06/2004 12:29;40639;A9KQ7JCJPOW3EBG;84020;RN69-9040-0675-1079
1834;2513;6/08/2002 7:46;8354;2GU3RU83HQ50ZW7;80949;TP33-9805-8798-4604
1835;1386;6/08/2007 19:46;12086;3TC1FIHLKJ2J9L6;56200;FL13-0538-4799-3529
1836;2355;19/09/2009 5:55;42247;PACJ6KEF0G9GEBK;39452;JM29-6663-4351-1929
1837;2591;4/05/2002 14:55;33802;HHZLZFLJY8J7RPU;94131;SQ40-9310-4989-9423
1838;1167;30/06/2010 1:19;39934;JNAOJO8JEW0Y907;85490;UN93-8815-0068-7877
1839;2078;6/11/2004 0:58;33686;Z81RLLIAPSKY16N;14708;MH03-1825-5391-4661
1840;1838;18/09/2010 8:11;6402;MCXQ1W9S9G63EMA;19990;AM49-1615-6632-9976
1841;2700;1/02/2009 14:33;24635;1A8JN2BX5ZZR3AH;99427;XB56-7231-6747-5450
1842;1802;8/06/2003 0:46;22282;8OCW2H73Z8I5FEW;42112;BZ86-8747-4504-8243
1843;2256;9/05/2007 5:32;20591;ILWQY4OJ1ZL1WIP;74946;VK09-4535-5780-6018
1844;876;25/03/2009 13:47;9876;YYVPAEWK34JEK5I;45588;WL11-3161-6725-8774
1845;2562;15/01/2004 21:39;9342;3W9IDR930SU3V66;43124;BF88-3622-5999-8750
1846;2108;21/11/2008 17:08;3231;JJ7GJ6R4PCNTL9Z;9444;SK99-5073-4272-2310
1847;1969;5/11/2010 2:22;8117;GVX096L7PRPIJSO;5884;LX18-6999-3738-9858
1848;1515;7/09/2010 22:30;5792;Y2U1Y16X45S03FI;29112;LX06-7864-0924-7148
1849;683;20/06/2005 3:00;43020;SYM0857DXZRRH9K;27344;VK05-4724-1990-1108
1850;1741;24/09/2010 18:25;29772;OQVIEYXEO0V4DK3;11098;IM27-3127-9465-9073
1851;2164;20/03/2010 20:59;45126;9XPK6NPSUH3YAEG;42881;JA90-4669-0059-8820
1852;2178;27/02/2005 7:20;1730;NULL;13073;BR24-4010-5994-3788
1853;2535;15/01/2008 11:23;17726;KWCDKZCU17B7A3Z;65086;PV93-5412-2433-6589
1854;2326;13/04/2009 5:32;12527;WHIJJZQ012NWVY4;42170;NW40-4240-1048-2128
1855;1781;5/08/2006 11:14;1086;KZJH8QPALVJYBHI;95492;YU35-0761-8909-5251
1856;1484;9/01/2010 6:58;12298;IQ2SWWCK5CBHBFZ;1743;SF03-5534-1050-0594
1857;1510;7/09/2003 14:00;24065;22MAJH45R7XOGRO;93889;UY31-8278-7325-2175
1858;1184;15/11/2010 13:06;12561;KWE4VBDNNZCVE8Y;24428;HS79-9047-6792-7256
1859;2687;7/08/2002 22:09;NULL;WGW9V780LW1OZN3;32525;PP37-4783-9252-5189
1860;279;28/10/2009 12:53;19567;NSXF1U7ROYMK59Q;16209;JC15-3958-8061-4224
1861;2412;24/11/2002 19:35;36950;9SR0VEOCNDJYAOO;81076;PJ75-0611-7025-2191
1862;2539;4/04/2002 12:22;3446;VX8MAI3184LWKNV;31189;GO11-1419-4877-3092
1863;1226;5/06/2007 3:39;41400;6HF6V3I84KROB8G;5235;KT00-5820-3538-6359
1864;2691;25/08/2007 11:17;10068;9MO7148QOQRQTRR;37756;AD31-8781-8488-0145
1865;2594;26/01/2004 3:15;41364;H6ST9I4RFZIQRFQ;88612;XY12-8676-3135-7997
1866;2726;1/01/2010 9:15;4301;OLMYZNB18OH5BSF;8320;KW41-0751-4511-1819
1867;2358;20/11/2010 22:15;28785;TR64GNPRIWS1LIZ;75728;BN52-2132-7540-6188
1868;2084;23/02/2006 15:14;4270;0S185T0UVQKL0YG;75322;FM86-3750-8933-9907
1869;634;3/05/2004 22:35;3847;J6WZ9LJ1VUF2V9G;28167;GX70-1457-0280-6628
1870;2551;12/02/2008 18:11;47087;O85JQ770QC8P34R;82509;UF86-7671-0295-1652
1871;2102;29/06/2005 9:12;3910;G5HFL0ZE80CADYY;41857;AI86-3123-9247-8354
1872;2175;26/03/2009 12:00;1287;ATWRSXWCYW8XDTY;87445;UO90-4750-5978-0063
1873;1439;6/04/2002 7:44;43670;3VMPR04O9RAPUXM;70807;NV19-8632-8627-8658
1874;328;18/02/2006 18:28;22453;DMF97ZRJ95GOR21;65679;SI33-8873-0127-8046
1875;1179;13/10/2008 21:46;8362;2L6IC8V9O8I1M6I;43023;FU63-1824-5085-7689
1876;1938;19/06/2003 9:43;15848;AFJREOJ433GLKGW;37698;OW84-0905-2345-6017
1877;1492;1/06/2006 16:35;42258;QVN9Q3G4Q5KZHPW;72723;OY50-2203-6369-8850
1878;2727;3/09/2002 6:59;6926;NEECI90D22E8S9O;58329;EV27-9506-2798-3358
1879;2228;14/11/2006 18:17;43201;BBBRJ9B6ZF093JN;28434;YF60-5081-6031-2302
1880;2423;8/12/2002 14:39;28319;6DY61KOGU96OP7C;17240;BT35-0844-2326-6744
1881;2376;28/05/2010 14:46;27258;GCO5E4JD37C39RA;16361;EL67-7710-6984-2415
1882;1767;10/11/2008 23:01;49163;F01EAI6QMVW92MH;37212;JS46-4356-8282-7702
1883;941;17/04/2002 11:39;31879;2JSRUHZ2UK2T7L7;44212;KL63-1632-8287-1143
1884;1896;5/08/2006 8:59;5773;YN8P5Y6X5XJJ79B;2339;NK77-1057-2292-7273
1885;1685;23/06/2006 11:09;38716;QL0QYJOY0ZKPGCI;39227;NULL
1886;2360;12/11/2003 10:35;46283;NSAFDRL4CULXXGU;42220;FJ99-5056-9680-8639
1887;857;30/09/2002 19:56;9649;9M3MLH4FYAP6DHH;8759;WN60-4548-9630-8796
1888;1509;8/03/2006 6:56;12975;EJVFYW2ZZWD4XR0;41599;NULL
1889;2658;31/12/2006 20:31;28112;5ZFT9WF6OUG32FQ;9514;YC26-2596-3138-3910
1890;1890;NULL;7267;CTIELFLDJ4MO30I;7683;DU99-9898-3594-3472
1891;1274;27/07/2008 12:47;49789;A51E1NII3OQ4FZW;50917;MF65-2657-5482-3652
1892;1092;13/01/2008 15:55;18181;5IR49LYPE2A5AQ3;31351;ZT06-4295-8565-3457
1893;2200;19/06/2002 1:49;21240;C9SXDCTOAZBWOHY;35318;KC71-1107-9254-6868
1894;2711;23/11/2009 3:10;20366;71JK8EYO7BZZDD8;4921;OF78-6192-4556-3532
1895;439;8/01/2006 12:04;46736;L2R66Z7TP3T9A10;52842;ZV83-1075-9788-9294
1896;2207;25/10/2009 12:36;2955;4PX87IFYA4P1CUB;92550;AM46-7223-5353-9405
1897;1825;31/10/2008 2:10;33235;RYALPRD8UPV5KPD;23455;GS58-8932-7093-3614
1898;1267;2/01/2007 21:07;12213;A3UNFZ53NTV295G;64818;LD44-4207-9977-9829
1899;2747;13/09/2010 18:14;29228;RWHCQF6CBPEHNAD;48987;XD72-0858-1275-0443
1900;2716;1/03/2007 10:32;5574;QJQ9ZNHRT7YWWBZ;12815;JN81-5138-4550-6164
1901;974;13/01/2005 12:24;30558;9ZDN70FVWHCQLNG;19806;MY86-2484-6656-9144
1902;2312;NULL;48962;G9BPE7V4FPJJGAG;88549;DZ67-5842-8285-0513
1903;2194;31/12/2008 18:53;4269;QP8NXPDP4VDHBQ6;44816;ML89-4370-9739-1876
1904;1586;12/09/2006 11:08;8705;RMGM09A1488HHWF;93499;MD74-0785-1965-8821
1905;2491;6/05/2008 23:55;39110;1B0WESFQVLLJTET;31563;RG94-5786-6002-1433
1906;939;7/05/2008 8:48;28485;JDRUUUZGE6JPHW8;90793;WL87-4830-5279-7914
1907;1000;29/03/2007 9:13;1455;FRGZQ9RY7QQFNQ8;95803;ZY48-2063-7787-1681
1908;2596;26/12/2002 8:59;29277;EJY34KR6CJI79P8;49844;OQ18-3535-8685-4901
1909;2493;23/11/2004 23:35;9363;CD32XUXAMSN44KT;90512;RR74-1562-3142-2048
1910;125;27/11/2003 16:55;46679;YSAXX53V0AN7RJP;2946;IV90-2067-9989-4322
1911;1664;1/07/2002 7:46;8829;HQ2AN6SKMNGBXN1;21475;SH54-2619-3338-8308
1912;2779;17/02/2005 1:31;5371;PU8GFB27981N7QI;74121;ZM32-3986-5465-3659
1913;543;10/08/2005 14:23;30865;36NEHJ0SZPB9ORX;88045;OW55-1359-3577-1289
1914;2504;5/01/2003 7:00;34243;8VHXB815NV0F45D;59626;HG79-3847-8146-7602
1915;2857;1/01/2006 18:49;42310;5E8RZNA6UFGQZSI;18759;GR28-7813-0526-8577
1916;2577;30/08/2010 7:29;37787;AOFC9LRV4HQMILO;65937;CF44-1745-7205-5185
1917;1864;1/06/2010 22:07;21568;CF49J6DKLA3VRB5;56496;IL85-0790-4014-7455
1918;698;12/01/2005 20:33;35627;CI4GP1MJNDMIXNO;17943;TU33-0324-1577-6811
1919;1926;18/12/2010 0:43;21353;RMDKN9Y4AVQYIV3;25698;MM21-1086-0956-4190
1920;1102;31/10/2002 18:39;45081;BVAZG84ATLM5JUN;80415;QP25-7505-4122-0139
1921;2559;5/03/2003 0:08;44652;MU45XL73JZ5UAN0;12595;MV16-1816-1588-0643
1922;2885;16/03/2002 16:39;15810;9S72DORIH3Q2MTK;14078;SB57-3549-0117-0925
1923;321;3/04/2009 13:18;26158;7TCORYWPN6GH3A0;56260;XX35-3195-5777-6887
1924;1139;15/09/2006 15:18;46580;LUWRNLKX2LNUU5G;47433;TS03-1407-8771-2289
1925;2442;22/02/2010 18:42;47298;FOMHABZAVHE68AF;46625;LM53-0940-8412-3172
1926;1972;7/10/2006 9:47;35730;2KGRWTSM9EM6A2U;74177;ZT70-6945-7832-4021
1927;218;31/01/2002 2:16;30048;PP1ENJVAULV56DP;42123;OR92-9280-7747-8343
